genres,rating,stars,story_line
0.44594594594594594,0.6756756756756757,0.6233851529126122,0.5512447226670548
0.8198198198198198,0.9054054054054053,0.7584551892300123,0.640486242538943
0.07207207207207207,0.5405405405405405,0.522926345362327,0.3033920512447227
0.8783783783783784,0.9054054054054053,0.5527021711920109,0.7333673023729801
0.5225225225225225,0.5405405405405405,0.5982656722219107,0.19689911195224924
0.4954954954954955,0.6891891891891891,0.6180909524196577,0.5773766195952831
0.4954954954954955,0.3648648648648648,0.5968907376338681,0.12388994031154461
0.5225225225225225,0.7162162162162162,0.6247238225392424,0.6540253311981366
0.21171171171171171,0.7027027027027025,0.5297229975673592,0.7116028533993303
0.4954954954954955,0.8108108108108107,0.6077641763855897,0.4951230164507206
0.15765765765765766,0.8243243243243242,0.6716658111204188,0.9375454942495269
0.7477477477477478,0.7702702702702702,0.760650887265072,0.6476925316639977
0.9684684684684685,0.554054054054054,0.6623427299596759,0.3225360314456253
0.25675675675675674,0.5675675675675674,0.5923623456224223,0.31059834036977724
0.13963963963963963,0.7027027027027025,0.6572503795278551,0.45880040762847574
0.545045045045045,0.5135135135135135,0.5609043124555899,0.20075702431212697
0.12162162162162163,0.8648648648648649,0.6232295487434595,0.7582617557140778
0.3108108108108108,0.7027027027027025,0.6089932869931691,0.6591934779443878
0.7117117117117117,0.8918918918918918,0.6943251132841017,0.9689183287232493
0.8423423423423423,0.6081081081081081,0.6891366815223848,0.3851361187945843
0.07207207207207207,0.554054054054054,0.44763317153907295,0.25775222011937693
0.17567567567567569,0.5810810810810811,0.6611304616887025,0.3887028679574902
0.5225225225225225,0.7027027027027025,0.6321470711568068,0.6685107002474887
0.47297297297297297,0.6081081081081081,0.6926328120795278,0.39962148784393653
0.7117117117117117,0.6621621621621622,0.5932781508740683,0.49941767360605616
0.8648648648648649,0.6081081081081081,0.6685769126788575,0.3821516960256224
0.1981981981981982,0.6216216216216215,0.6360841425092986,0.3986752074537778
0.7297297297297297,0.8648648648648649,0.7555710961324484,0.7310379967972048
0.11711711711711711,0.35135135135135137,0.6393001310563642,0.11588295239481729
0.013513513513513514,0.49999999999999994,0.5421169414838944,0.1787742029407483
0.6216216216216216,0.33783783783783783,0.5546709834853438,0.04724122870869122
0.6216216216216216,0.5675675675675674,0.6728643069099597,0.33578395690784685
0.3963963963963964,0.6891891891891891,0.608207864880364,0.5782501091861989
0.8468468468468469,0.635135135135135,0.5247407172032456,0.4015140486242538
0.11711711711711711,0.6756756756756757,0.6184574728660986,0.595574319406027
0.7117117117117117,0.7162162162162162,0.6457016869455202,0.6069296840879312
0.44594594594594594,0.5405405405405405,0.6178636268268894,0.42648129276459457
0.7117117117117117,0.9594594594594593,0.583581336795383,0.8512156063473576
0.06756756756756757,0.554054054054054,0.6177245777096564,0.20497889066821956
0.5540540540540541,0.3648648648648648,0.5770709904918085,0.27201921677100016
0.6081081081081081,0.33783783783783783,0.5521245236543951,0.1072208472849032
0.45045045045045046,0.7567567567567567,0.5390486129605645,0.4629494831853254
0.972972972972973,0.554054054054054,0.6338608514286155,0.3267578978017179
0.4954954954954955,0.6891891891891891,0.7848943074680303,0.7033774930848741
0.44594594594594594,0.7027027027027025,0.5962801802915478,0.5085165235114281
0.44594594594594594,0.5405405405405405,0.5286058390413791,0.2707089823846266
0.7117117117117117,0.7027027027027025,0.622290966778952,0.658538360751201
0.5630630630630631,0.6486486486486487,0.5538280604899682,0.47728927063619153
0.6891891891891891,0.6081081081081081,0.5355180595007941,0.3798951812490901
0.972972972972973,0.3918918918918919,0.5878030419497403,0.06907846848158393
0.9504504504504504,0.49999999999999994,0.6334075241401573,0.22201193769107586
0.9459459459459459,0.3648648648648648,0.6011489017065081,0.1754986169748144
0.44594594594594594,0.6891891891891891,0.7454263044921113,0.5556121706216334
0.972972972972973,0.3918918918918919,0.5478487449526792,0.191730965205998
0.6846846846846847,0.5675675675675674,0.5691080936884144,0.39270636191585384
0.42792792792792794,0.6891891891891891,0.635225739401309,0.5817440675498616
0.45495495495495497,0.5675675675675674,0.5658744331095596,0.3052118212257971
0.11711711711711711,0.49999999999999994,0.5777360798954311,0.32115300626000876
0.3963963963963964,0.8513513513513514,0.6645684078871151,0.7479254622215752
0.013513513513513514,0.3243243243243243,0.5735669119833793,0.06740428009899549
0.45495495495495497,0.7027027027027025,0.6103259770826424,0.3853544911923133
0.6216216216216216,0.48648648648648646,0.5623624615131121,0.24268452467608098
0.009009009009009009,0.8378378378378377,0.6539507491967711,0.7592808269034793
0.7117117117117117,0.6891891891891891,0.6009015180240199,0.6385208909593827
0.06756756756756757,0.5135135135135135,0.6636456493917702,0.26474013684670256
0.7117117117117117,0.25675675675675674,0.49216370801124404,0.16945698063764741
0.7612612612612613,0.7432432432432432,0.6816347763201553,0.6931867811908574
0.15765765765765766,0.5810810810810811,0.6148888466243139,0.24923569660794878
0.45045045045045046,0.40540540540540543,0.5849013425799598,0.15744649876255642
0.013513513513513514,0.527027027027027,0.5849879066861083,0.19267724559615665
0.6531531531531531,0.7432432432432432,0.5574946484366227,0.5679866064929393
0.8468468468468469,0.7432432432432432,0.5280595127650383,0.6811035085165235
0.11261261261261261,0.5405405405405405,0.6195699840130379,0.2839569078468482
0.8558558558558559,0.7027027027027025,0.5806548855581551,0.5759935944096666
0.8468468468468469,0.4324324324324324,0.6390484448318134,0.2644489736497307
0.918918918918919,0.7297297297297297,0.7000143153088593,0.5503712330761391
0.6351351351351351,0.24324324324324326,0.5610535178269006,0.0643470665307905
0.9504504504504504,0.527027027027027,0.6652706346512401,0.20898238462658322
0.972972972972973,0.49999999999999994,0.5555399235288125,0.2881059834036978
0.02702702702702703,0.7027027027027025,0.7120828270272139,0.5024020963750182
0.6621621621621622,0.7702702702702702,0.6389381288518905,0.7098558742174989
0.8468468468468469,0.6216216216216215,0.6414319056526603,0.4323045567040326
0.6441441441441441,0.6081081081081081,0.6892246176400207,0.5762847576066384
0.45045045045045046,0.6756756756756757,0.5843912884444664,0.5142669966516232
0.6891891891891891,0.6621621621621622,0.7353919294143524,0.44154898820789046
0.5675675675675675,0.5675675675675674,0.5843563210787117,0.41512592808269033
0.43243243243243246,0.7162162162162162,0.6098507457356631,0.583855000727908
0.7567567567567568,0.7702702702702702,0.582649549646243,0.7556412869413306
0.28378378378378377,0.554054054054054,0.6663306078893495,0.3422623380404717
0.40540540540540543,0.7162162162162162,0.7148248319188166,0.6594846411413597
0.49099099099099097,0.5945945945945946,0.6634571152939321,0.2907992429756879
0.5135135135135135,0.635135135135135,0.6867890457417525,0.4523948172950939
0.42792792792792794,0.5675675675675674,0.47144922487442903,0.3344737225214733
0.6891891891891891,0.8243243243243242,0.6678145817411509,0.7289270636191585
0.07207207207207207,0.5405405405405405,0.6978059359719911,0.1790653661377202
0.7117117117117117,0.6891891891891891,0.601318120273214,0.5916436162469064
0.509009009009009,0.3243243243243243,0.5863186752048294,0.21371378657737664
0.6531531531531531,0.7027027027027025,0.6212427796840894,0.49941767360605616
0.1036036036036036,0.7297297297297297,0.6620004832382265,0.772310379967972
0.07657657657657657,0.4324324324324324,0.6558083219412693,0.13903042655408357
0.8018018018018018,0.5405405405405405,0.6246806243425619,0.16661813946717138
0.44594594594594594,0.635135135135135,0.6176475459608198,0.40981219973795313
0.3918918918918919,0.7837837837837839,0.684389061354707,0.7418110350851652
0.6576576576576577,0.635135135135135,0.5167960433442074,0.5196535157956035
0.6621621621621622,0.7702702702702702,0.5472133467465037,0.7571698937254332
0.9459459459459459,0.7297297297297297,0.6881834709616949,0.6401950793419712
0.8198198198198198,0.7432432432432432,0.6505367810658857,0.5857475615082254
0.6441441441441441,0.6891891891891891,0.6139746244559161,0.6503130004367448
0.9459459459459459,0.527027027027027,0.6358376445590342,0.24239336147910906
0.6801801801801802,0.8108108108108107,0.7058323995016986,0.7380259135245304
0.7117117117117117,0.6621621621621622,0.554561393123979,0.485005095355947
0.7117117117117117,0.7432432432432432,0.5245101481784735,0.6364827485805794
0.26126126126126126,0.6621621621621622,0.5257996972500683,0.5005823263939437
0.1891891891891892,0.5675675675675674,0.6402532901925122,0.2308924151987189
0.972972972972973,0.7162162162162162,0.5966369308483122,0.5708982384626583
0.7117117117117117,0.6486486486486487,0.6866118728753081,0.4561071480564856
0.17117117117117117,0.6486486486486487,0.652766192230076,0.4590915708254476
0.6441441441441441,0.7837837837837839,0.637486131653701,0.6981365555393798
0.28378378378378377,0.6081081081081081,0.5565738272180518,0.3551463095064784
0.3153153153153153,0.6621621621621622,0.6098060377235489,0.4717571698937254
0.8063063063063063,0.8513513513513514,0.6468677220553913,0.8019362352598632
0.7117117117117117,0.7972972972972973,0.6862147933215004,0.8259571990100452
0.4954954954954955,0.7837837837837839,0.6501441373402835,0.5217644489736497
0.45045045045045046,0.31081081081081086,0.5782612291051621,0.09419129422041053
0.1036036036036036,0.8243243243243242,0.69046071930476,0.8079778715970302
0.972972972972973,0.2972972972972973,0.6200091566646989,0.2081088950356675
0.04504504504504504,0.5810810810810811,0.6510198660186459,0.4514485369049352
0.07207207207207207,0.527027027027027,0.5963586584910484,0.17593536177027225
0.7747747747747747,0.7297297297297297,0.5905727057597875,0.7240500800698793
0.013513513513513514,0.6486486486486487,0.6152994702775589,0.5385063327995341
0.6216216216216216,0.6486486486486487,0.7247540010791783,0.42859222594264085
0.4954954954954955,0.7837837837837839,0.5757821488427812,0.6349541417964769
0.972972972972973,0.49999999999999994,0.5195405201999527,0.22659775804338333
0.44594594594594594,0.635135135135135,0.7856909466064723,0.44708108895035664
0.35585585585585583,0.7702702702702702,0.5881037473380247,0.6669820934633862
0.8333333333333334,0.6756756756756757,0.5472028938067608,0.4745232202649585
0.7927927927927928,0.5945945945945946,0.6050906244776281,0.4037705634007861
0.8783783783783784,0.7567567567567567,0.5987338418502921,0.739700101907119
0.5720720720720721,0.7567567567567567,0.5366305866404872,0.541927500363954
0.018018018018018018,0.5945945945945946,0.5526760258240513,0.36293492502547675
0.9954954954954955,0.28378378378378377,0.6077097688899591,0.12075993594409665
0.7117117117117117,0.5810810810810811,0.5929140426647599,0.4577813364390741
1.0,0.45945945945945943,0.5001466402083684,0.0742466152278352
0.7117117117117117,0.6486486486486487,0.6226742619222568,0.42640850196535157
0.5,0.7567567567567567,0.6329530644851905,0.6874363080506624
0.4954954954954955,0.6621621621621622,0.6903183757446275,0.4711748434997816
0.013513513513513514,0.7972972972972973,0.6944720039833665,0.8284320861843063
0.8738738738738738,0.6621621621621622,0.5119790414217844,0.44555248216625415
0.972972972972973,0.44594594594594594,0.553096887706103,0.22499636046003788
0.6576576576576577,0.7837837837837839,0.6590716618425638,0.7506187217935654
0.27927927927927926,0.7972972972972973,0.7304396548473548,0.7386810307177173
0.7117117117117117,0.7297297297297297,0.6963759089014497,0.5925171058378221
0.9459459459459459,0.5675675675675674,0.6303074814128787,0.37611005968845534
0.25225225225225223,0.7837837837837839,0.7431160541426692,0.8775658756733149
0.33783783783783783,0.5945945945945946,0.6061230681361279,0.3487407191730965
0.7027027027027027,0.9729729729729728,0.5171679460917648,0.70963750181977
0.972972972972973,0.35135135135135137,0.5653709886520045,0.10321735332653954
0.11711711711711711,0.6756756756756757,0.6509901337698331,0.4240791963895763
0.11711711711711711,0.6891891891891891,0.5335004505031015,0.47779880623089244
0.04504504504504504,0.7972972972972973,0.6136239711027996,0.8357839569078469
0.8468468468468469,0.7432432432432432,0.6365366418353567,0.5781045275877129
0.6801801801801802,0.5810810810810811,0.5678608634265417,0.3948900858931431
0.7117117117117117,0.6216216216216215,0.6435268626661044,0.42851943514339785
0.03153153153153153,0.4324324324324324,0.5935339123672554,0.35274421313146015
0.3153153153153153,0.6621621621621622,0.6098658005270359,0.4352889794729946
0.4954954954954955,0.6216216216216215,0.6479740770973362,0.526787014121415
0.6531531531531531,0.6486486486486487,0.6967388224871032,0.5546658902314747
0.6216216216216216,0.5945945945945946,0.6027728528530227,0.4390741010336293
0.42342342342342343,0.5810810810810811,0.630766252675225,0.251492211384481
0.2072072072072072,0.6621621621621622,0.749355517313801,0.505896054738681
0.5945945945945946,0.7432432432432432,0.6395520882826172,0.6800844373271219
0.45495495495495497,0.4189189189189189,0.6028534931741872,0.07257242684524677
0.7117117117117117,0.7027027027027025,0.5778077205864482,0.6236715679138157
0.6441441441441441,0.8378378378378377,0.5861141991543278,0.6987916727325666
0.8468468468468469,0.5135135135135135,0.6308015059515807,0.2779880623089242
0.8108108108108109,0.7027027027027025,0.6569140516989759,0.5751928956179938
0.06756756756756757,0.6891891891891891,0.6825246429827276,0.5021109331780462
0.44594594594594594,0.472972972972973,0.5611196945507299,0.28978017178628623
0.45495495495495497,0.7297297297297297,0.6145158013957057,0.6209783083418255
0.8468468468468469,0.48648648648648646,0.6503663974869419,0.28140922987334405
0.6621621621621622,0.635135135135135,0.6108802033527366,0.39110496433250835
0.15765765765765766,0.7972972972972973,0.6252964688223679,0.7341680011646528
0.3153153153153153,0.6891891891891891,0.5700914824058415,0.5662396273111079
0.7117117117117117,0.7162162162162162,0.6339561981262181,0.5794147619740865
0.6171171171171171,0.5810810810810811,0.5324630235026392,0.2826466734604746
0.4954954954954955,0.6756756756756757,0.5776083576246889,0.4242247779880623
0.7117117117117117,0.7567567567567567,0.6063070006531712,0.6189401659630223
0.5225225225225225,0.6216216216216215,0.6630817157206005,0.43623525986315326
0.11711711711711711,0.7162162162162162,0.5381657615960103,0.6788469937399912
0.8468468468468469,0.7297297297297297,0.4924681327266974,0.6140631824137428
0.8468468468468469,0.7567567567567567,0.7615346249967402,0.6931867811908574
0.4954954954954955,0.7027027027027025,0.6296930507146166,0.45254039889357983
0.02702702702702703,0.49999999999999994,0.5613351930891984,0.16545348667928375
0.963963963963964,0.5675675675675674,0.6779480002489848,0.3033920512447227
0.45045045045045046,0.635135135135135,0.62047625811273,0.5331198136555539
0.7117117117117117,0.7297297297297297,0.5914428803777382,0.5317367884699374
0.8198198198198198,0.7567567567567567,0.7194211971339118,0.6036540981219973
0.6801801801801802,0.9594594594594593,0.5661048231749218,0.9350706070752657
0.8468468468468469,0.7027027027027025,0.5660299902621417,0.6208327267433397
0.7927927927927928,0.7837837837837839,0.7153614992330891,0.7126947153879749
0.9009009009009009,0.6081081081081081,0.7142333965081437,0.30096569126995687
0.13063063063063063,0.6756756756756757,0.63587087123925,0.5070607075265686
0.3738738738738739,0.7027027027027025,0.4446059097624495,0.6125345756296404
0.8783783783783784,0.554054054054054,0.5965550481879269,0.20235842189547243
0.44594594594594594,0.635135135135135,0.598589135983834,0.4189110496433251
0.44594594594594594,0.5135135135135135,0.6276655069884903,0.16421604309215318
0.7117117117117117,0.635135135135135,0.5894746033549402,0.4666618139467171
0.28378378378378377,0.7297297297297297,0.680748153056001,0.5123744358713058
0.972972972972973,0.5810810810810811,0.6143070484295429,0.2812636482748581
0.7117117117117117,0.635135135135135,0.6019032534193441,0.43638084146163925
0.4954954954954955,0.7027027027027025,0.6002208607832604,0.5489154170912797
0.44594594594594594,0.6756756756756757,0.6731981601992543,0.5204542145872761
0.6216216216216216,0.7432432432432432,0.5990291942261815,0.7134226233804046
0.6621621621621622,0.8513513513513514,0.6197086664028719,0.7717280535740283
0.7432432432432432,0.6756756756756757,0.6146942301771388,0.5304993448828068
0.1036036036036036,0.5405405405405405,0.614266470335119,0.24785267142233222
0.44594594594594594,0.48648648648648646,0.508037647116627,0.2898529625855292
0.6621621621621622,0.5675675675675674,0.5959207375231733,0.4474450429465715
0.8783783783783784,0.5405405405405405,0.6077634027143443,0.5551754258261755
0.5945945945945946,0.5945945945945946,0.6514967843997153,0.41767360605619447
0.04504504504504504,0.7297297297297297,0.5236791498087816,0.7309652059979619
0.6216216216216216,0.6756756756756757,0.6114227237642397,0.5107002474887173
0.8108108108108109,0.6756756756756757,0.5541005185959602,0.5109186198864464
0.07207207207207207,0.4324324324324324,0.6448486789645764,0.32122579705925175
0.4954954954954955,0.7297297297297297,0.6088101348334479,0.7203377493084874
0.7117117117117117,0.8108108108108107,0.7295611106354157,0.8832435580142669
0.2882882882882883,0.8783783783783783,0.6244760873046942,0.8861551899839859
0.8648648648648649,0.6621621621621622,0.5298339321419616,0.5065511719318678
0.4144144144144144,0.0,0.5491547765630935,0.0
0.06756756756756757,0.5405405405405405,0.6180786021232407,0.23700684233512886
0.44594594594594594,0.3918918918918919,0.585244362726085,0.20417819187654682
0.536036036036036,0.7972972972972973,0.6196935983837311,0.66487116028534
0.6531531531531531,0.6621621621621622,0.625657653181378,0.46760809433687583
0.6621621621621622,0.9729729729729728,0.6396956079224471,0.9790362498180231
0.04954954954954955,0.7837837837837839,0.6340471108846895,0.6843063036832144
0.018018018018018018,0.5675675675675674,0.520523997644286,0.3218809142524385
0.545045045045045,0.635135135135135,0.6197540477455434,0.47168437909448246
0.04504504504504504,0.8918918918918918,0.6014170190319984,0.7659047896345903
0.15315315315315314,0.635135135135135,0.6115348235562524,0.4831853253748726
0.6441441441441441,0.7297297297297297,0.6722712345488071,0.5642742757315475
0.9594594594594594,0.6486486486486487,0.5919963804239633,0.410030572135682
0.5225225225225225,0.6891891891891891,0.6062770629128493,0.5350851652351142
0.11261261261261261,0.7027027027027025,0.6343497590205179,0.5288979472994613
0.5945945945945946,0.6486486486486487,0.6335469904933512,0.49905371960984124
0.6621621621621622,0.7432432432432432,0.5960239785876377,0.6934779443878294
0.6216216216216216,0.6891891891891891,0.603538598862745,0.48063764740136844
0.47297297297297297,0.3918918918918919,0.5539410950529198,0.11020527005386518
0.013513513513513514,0.7702702702702702,0.6440955742340064,0.7973504149075556
0.5225225225225225,0.6216216216216215,0.6568777171007734,0.5353763284320862
0.18468468468468469,0.7027027027027025,0.6562067270821635,0.6583927791527151
0.4954954954954955,0.5675675675675674,0.6688902661709073,0.4053719609841316
0.2072072072072072,0.7027027027027025,0.5899064205149727,0.49279371087494545
0.7117117117117117,0.9054054054054053,0.7067761313289417,0.781482020672587
0.07207207207207207,0.7027027027027025,0.6272350553477526,0.41490755568496146
0.7117117117117117,1.0,0.5891813046742648,0.6775367593536177
0.9594594594594594,0.527027027027027,0.5832148474518202,0.31176299315766487
0.7972972972972973,0.6486486486486487,0.6133600292062684,0.48726161013247926
0.972972972972973,0.6216216216216215,0.5664702069145792,0.3900131023438637
0.44144144144144143,0.7972972972972973,0.6478889778350994,0.7434852234677536
0.9684684684684685,0.45945945945945943,0.6040913390908439,0.2611005968845538
0.5135135135135135,0.7837837837837839,0.7172811786748393,0.595574319406027
0.5900900900900901,0.554054054054054,0.5985294056905193,0.3542728199155627
0.6306306306306306,0.6081081081081081,0.6053783878337328,0.365264230601252
0.6576576576576577,0.7297297297297297,0.6383038787442824,0.604673169311399
0.2072072072072072,0.7027027027027025,0.6163285798477868,0.4950502256514776
0.07657657657657657,0.472972972972973,0.5607246846139136,0.17098558742174993
0.7117117117117117,0.7027027027027025,0.5749809185588199,0.48755277332945113
0.990990990990991,0.5405405405405405,0.6520825458045276,0.18590770126655995
0.09009009009009009,0.6216216216216215,0.6238712848549376,0.3799679720483331
0.6441441441441441,0.6621621621621622,0.6436845221346997,0.4978162760227107
0.4189189189189189,0.8513513513513514,0.6418495174658461,0.8087785703887028
0.7117117117117117,0.6891891891891891,0.6386063792403349,0.49221138448100155
0.5765765765765766,0.44594594594594594,0.5078138153098597,0.14390741010336294
0.5045045045045045,0.7972972972972973,0.6454740335974283,0.6670548842626292
0.45495495495495497,0.7702702702702702,0.5157798591971452,0.8440093172223031
0.7117117117117117,0.5405405405405405,0.5381435386918033,0.2869413306158102
0.32432432432432434,0.5135135135135135,0.6096107440336522,0.2520017469791818
0.44594594594594594,0.7162162162162162,0.6626724478514688,0.4788178774202941
0.36036036036036034,0.7162162162162162,0.5242042578554016,0.6544620759935944
0.7117117117117117,0.7702702702702702,0.5397554138284922,0.664288833891396
0.013513513513513514,0.6081081081081081,0.6069969340336565,0.3798223904498471
0.5,0.7297297297297297,0.5647286980761657,0.5090988499053719
0.8423423423423423,0.45945945945945943,0.4559387935620255,0.25716989372543314
0.4954954954954955,0.6081081081081081,0.5844678217340206,0.3544184015140487
0.19369369369369369,0.6216216216216215,0.6332526032755998,0.5099723394962876
0.6216216216216216,0.6486486486486487,0.6358643650064193,0.4774348522346775
0.5225225225225225,0.7837837837837839,0.587190615472908,0.7704906099868977
0.47297297297297297,0.14864864864864866,0.5632551657894223,0.09229873344009318
0.6891891891891891,0.8513513513513514,0.6396763787186568,0.9244431503857913
0.5540540540540541,0.5675675675675674,0.3860293135423705,0.395254039889358
0.1981981981981982,0.635135135135135,0.6368169502645475,0.5134662978599505
1.0,0.49999999999999994,0.5705994630655099,0.12971320425098268
0.7477477477477478,0.7837837837837839,0.6986728084702261,0.5313000436744796
0.11711711711711711,0.40540540540540543,0.6824831355770544,0.2509098849905372
0.7117117117117117,0.7027027027027025,0.6168652488431188,0.571771728053574
0.8693693693693694,0.6216216216216215,0.6339086790116436,0.44154898820789046
0.4954954954954955,0.8783783783783783,0.9477794743732295,0.6955160867666327
0.11711711711711711,0.6891891891891891,0.6706330389714504,0.5377784248071044
0.8018018018018018,0.6486486486486487,0.710461714874667,0.49970883680302813
0.44594594594594594,0.48648648648648646,0.6778836295780875,0.19908283592953852
0.6801801801801802,0.6756756756756757,0.6085440551453672,0.5612898529625855
0.1036036036036036,0.7432432432432432,0.631617215611286,0.7784248071043819
0.8468468468468469,0.6621621621621622,0.6083201840918628,0.4497015577231038
0.4144144144144144,0.8918918918918918,0.6081635072171167,0.6162469063910321
0.12612612612612611,0.7162162162162162,0.5718287255005498,0.5946280390158684
0.4954954954954955,0.7432432432432432,0.547862300409593,0.5644198573300335
0.7117117117117117,0.5945945945945946,0.5845008147968076,0.40289707380987044
0.972972972972973,0.48648648648648646,0.5630803200669676,0.23758916872907268
0.3153153153153153,0.6756756756756757,0.6975665407903839,0.45377784248071046
0.44594594594594594,0.22972972972972974,0.3428091150820073,0.05553937982239045
0.6891891891891891,0.7567567567567567,0.65316142810698,0.7747124763429902
0.6441441441441441,0.9189189189189187,0.6512051886140879,0.7356238171495123
0.5135135135135135,0.7972972972972973,0.6256588452019417,0.6623234823118358
0.8468468468468469,0.6891891891891891,0.5441999248482243,0.5216916581744068
0.04504504504504504,0.5135135135135135,0.6001203278383261,0.23795312272528757
1.0,0.40540540540540543,0.5425633390302618,0.1817586257097103
0.11711711711711711,0.6891891891891891,0.6447535424235963,0.5858203523074683
0.9234234234234234,0.5405405405405405,0.6159700111893867,0.39925753384772167
0.7117117117117117,0.7702702702702702,0.7353693507875986,0.6217790071334983
0.07207207207207207,0.472972972972973,0.5877633123622423,0.22062891250545932
0.15765765765765766,0.6081081081081081,0.5379868585720022,0.3968554374727034
0.1036036036036036,0.635135135135135,0.5717139531120903,0.4649876255641287
0.1981981981981982,0.6756756756756757,0.6849366816738676,0.5612898529625855
0.6441441441441441,0.7297297297297297,0.6417530271959688,0.6702576794293201
0.16216216216216217,0.8783783783783783,0.6354035604110676,0.778497597903625
0.7117117117117117,0.554054054054054,0.6794740277672072,0.34786722958218086
0.6576576576576577,0.6756756756756757,0.6183036281397378,0.48456835056048914
0.8783783783783784,0.527027027027027,0.5894595346810879,0.19325957199010046
0.8468468468468469,0.635135135135135,0.6283224865490173,0.5530644926481293
0.9504504504504504,0.6486486486486487,0.5799943231167524,0.37771145727180083
