movie_id,name,year,rating,rating_count,story_line,genres,country,language,budget,gross,director,stars
1239446,De laatste dagen van Emma Blank,2009.0,6.8,2020,1942.4,110,186,61,3347844.0,355354,28,6.152962500710633
109444,Clear and Present Danger,1994.0,6.9,88950,1637.8,23,184,64,62000000.0,215887717,655,6.164999162361679
804516,P2,2007.0,5.9,31595,957.2,150,224,128,8000000.0,7766240,253,6.170940291428968
261289,Serving Sara,2002.0,5.4,16677,1173.2,138,145,132,29000000.0,20146150,674,6.16124604756569
1078588,My Sister's Keeper,2009.0,7.4,88925,1868.2,159,224,64,30000000.0,95714875,602,6.1568550601703675
1132449,Lay the Favorite,2012.0,4.8,11071,341.2,116,129,132,26350000.0,1577272,761,6.1593015122182635
9105628,Dernier amour,2019.0,4.9,362,612.0,172,29,69,7913087.0,547793,90,6.15265963794183
284478,Charlotte Sometimes,2002.0,6.5,1024,1540.2,188,224,116,80000.0,247554,231,6.1628085194707545
1810543,Baby Shower,2011.0,4.2,620,310.2,210,59,203,900000.0,111351,619,6.160134718202285
6138680,Radha,2017.0,5.5,209,888.2,21,155,206,2035049.0,31172,120,6.168061452802327
1241195,Aamir,2008.0,7.7,10583,2617.4,23,155,165,678350.0,831931,667,6.1663576867677365
4437212,Bana Adini Sor,2015.0,5.7,653,1222.2,188,220,208,1000000.0,392088,788,6.172295833347864
243415,Mercy Streets,2000.0,5.3,507,400.0,23,224,64,600000.0,173599,404,6.147945789113411
857343,La vie d'artiste,2007.0,6.3,184,1507.8,99,104,147,4126979.0,355744,517,6.179990181322145
1215458,Box Elder,2008.0,6.7,307,1730.4,99,224,64,60000.0,48996,809,6.154455472544357
1588875,Kak ya provyol etim letom,2010.0,7.0,6448,2158.8,158,202,198,2500000.0,730412,34,6.166885974375643
119062,The End of Violence,1997.0,5.6,4640,1007.8,195,116,132,5000000.0,386673,850,6.164697994176819
1540868,El Medico: The Cubaton Story,2011.0,6.6,129,1945.2,154,71,133,1437288.0,4560,166,6.164614649695328
3791302,La tête haute,2015.0,7.0,3252,2152.0,158,104,147,6086990.0,4323120,229,6.180882548824573
88258,This Is Spinal Tap,1984.0,7.9,127897,2709.2,132,224,64,2500000.0,4736202,694,6.163645267551326
196857,Play It to the Bone,1999.0,5.5,11411,879.6,118,224,64,24000000.0,8678812,715,6.160767813031012
71115,Alice Doesn't Live Here Anymore,1974.0,7.3,21242,1707.4,188,224,64,1800000.0,18600000,538,6.1508696943707335
2371411,Hua pi 2,2012.0,6.2,3156,1484.2,206,60,187,22937850.0,2455359,858,6.214210907371855
101625,Once Upon a Crime...,1992.0,5.9,3962,766.8,104,145,64,18000000.0,8669847,238,6.169133614766605
4340720,Echo Effect,2015.0,3.5,1341,652.2,46,224,64,5000000.0,49286,462,6.152584256213416
1083452,Eddie the Eagle,2015.0,7.4,84321,2303.2,87,144,94,23000000.0,46152800,194,6.173667091431534
119668,Midnight in the Garden of Good and Evil,1997.0,6.6,36595,1716.0,145,224,69,35000000.0,25105255,149,6.174260062754762
1363362,Büyük oyun,2009.0,5.5,199,686.6,158,220,23,280000.0,51955,72,6.150575924208765
144084,American Psycho,2000.0,7.6,484122,2340.4,101,58,38,7000000.0,34266564,540,6.168090327808168
1980102,Ella & Aleksi - Yllätyssynttärit,2011.0,6.7,19,1434.2,84,99,144,669568.0,43614,439,6.162327854032249
275639,Rue des plaisirs,2002.0,5.3,695,788.2,188,105,147,15000000.0,1188065,624,6.15715660242795
113568,Kôkaku Kidôtai,1995.0,8.0,127805,2791.6,13,170,177,5783400.0,516246,511,6.210985818592613
814143,Héros,2007.0,5.6,229,728.2,222,104,147,2716583.0,268730,109,6.185328728544329
449642,Ryna,2005.0,7.0,454,2053.8,158,201,155,1217398.0,4952,719,6.164346222459121
1103221,Fix,2008.0,6.2,854,1177.4,158,224,64,500000.0,9890,789,6.170932960267205
6020428,Nameja gredzens,2018.0,6.1,1866,1272.6,29,175,64,34087144.0,18598,12,6.152405453831392
5697572,Cats,2019.0,2.8,39818,343.2,111,222,64,95000000.0,73834284,813,6.1699159362515275
124819,Orgazmo,1997.0,6.2,34546,1143.8,99,172,64,1000000.0,602302,823,6.162173680597003
104073,Deep Cover,1992.0,6.9,8778,2160.6,26,224,64,8000000.0,16639799,92,6.153511072315068
465538,Michael Clayton,2007.0,7.2,155614,1459.4,145,224,64,25000000.0,92991835,819,6.170018215146233
5466576,BoBoiBoy: The Movie,2016.0,7.2,2475,1352.2,12,179,185,1233250.0,106066,611,6.156404707357141
204933,Camera Obscura,2000.0,4.2,138,848.4,147,224,64,2000000.0,114015,300,6.15512968765203
857191,The Visitor,2007.0,7.6,41408,2243.0,158,224,14,4000000.0,18197518,814,6.169705124507834
1217613,Battle: Los Angeles,2011.0,5.7,173789,1032.6,43,224,138,70000000.0,211819354,412,6.162645728797178
6044548,Sumarbörn,2017.0,6.4,51,1467.4,159,153,172,2000000.0,16164,293,6.17692950080136
133385,Astérix & Obélix contre César,1999.0,6.0,39219,1427.2,57,108,148,50965901.0,1632567,146,6.15861351395638
110399,A Low Down Dirty Shame,1994.0,6.0,6484,1345.4,16,224,64,10000000.0,29392418,455,6.159101743202477
118001,Two Much,1995.0,5.4,5312,792.4,138,214,64,24000000.0,1141556,247,6.157314430313681
3105418,Eedenistä pohjoiseen,2014.0,7.0,117,1803.8,108,99,144,438263.0,116890,837,6.166798068793862
398963,Dorian Blues,2004.0,6.6,2333,1569.2,116,224,64,185000.0,72234,796,6.1595187001869025
109015,3 Ninjas Kick Back,1994.0,4.6,8454,1257.8,18,172,64,20000000.0,11798854,124,6.148989058186175
1557832,Pink Subaru,2009.0,6.0,40,1342.8,99,164,22,852178.0,9325,454,6.17838489014183
120655,Dogma,1999.0,7.3,206978,2297.6,56,224,64,10000000.0,31429330,465,6.1584796914397515
85838,Lianna,1983.0,6.7,1536,1378.8,188,224,64,300000.0,1530839,396,6.160232662770424
339638,Screen Door Jesus,2003.0,5.1,114,751.0,112,224,64,3000000.0,59000,469,6.153440140246313
450385,1408,2007.0,6.8,254242,1794.4,204,224,64,25000000.0,132963417,574,6.163737981838366
120647,Deep Impact,1998.0,6.2,163319,1436.6,32,224,129,75000000.0,334515982,582,6.156976777315279
120241,Suicide Kings,1997.0,6.9,26115,1697.8,101,224,64,5000000.0,1740156,645,6.172791466324902
3077214,Suffragette,2015.0,6.9,37964,1740.2,169,128,64,14000000.0,31972096,734,6.160467173578171
2520926,Vitriol,2012.0,7.0,26,1790.8,218,165,174,365219.0,83077,251,6.160534894843879
3172532,The Diary of a Teenage Girl,2015.0,6.9,29531,1839.8,116,224,64,2000000.0,1775133,525,6.147915998205822
4425200,John Wick: Chapter 2,2017.0,7.5,360681,2003.0,26,50,113,40000000.0,171547802,118,6.159216819142506
106469,Bound by Honor,1993.0,8.0,28657,2667.8,143,224,19,35000000.0,4496583,793,6.16773137987336
5313922,Pris de court,2017.0,5.2,185,677.4,158,104,147,1217398.0,224347,230,6.150050719312946
5082014,Charlie,2015.0,7.9,7526,1694.0,183,155,186,930696.0,46083,536,6.161999634641146
11985684,Romulo & Julita,2020.0,5.5,16,966.2,99,194,203,200000.0,40534,167,6.150924580615965
83326,Whose Life Is It Anyway?,1981.0,7.3,2606,1979.2,110,224,64,13000000.0,8206145,378,6.170688865782438
1961192,Marie Krøyer,2012.0,6.3,1259,1454.4,92,91,60,1063464.0,3382354,94,6.155602791547129
443649,"10,000 BC",2008.0,5.1,125179,910.8,5,208,64,105000000.0,269784201,711,6.153582399786912
6857166,Book Club,2018.0,6.1,25062,1479.0,116,224,76,10000000.0,104438188,93,6.166457764339694
387596,Silmido,2003.0,7.1,4092,1752.0,28,209,181,8000000.0,4855181,856,6.187289481544103
281322,Undisputed,2002.0,6.2,28812,1673.8,23,136,88,20000000.0,14946150,843,6.173333566199496
1253595,Toda la gente sola,2009.0,6.5,39,1369.4,110,0,203,14526.0,18319,732,6.160736335904426
89767,Pale Rider,1985.0,7.3,52395,2239.8,199,224,64,6900000.0,41410568,149,6.163026572068104
79501,Mad Max,1979.0,6.9,190295,1484.8,10,15,64,300000.0,8771757,275,6.164384335176618
1301308,Mixed Kebab,2012.0,6.3,1160,1344.6,188,18,11,1582617.0,96217,292,6.162135432614471
1235796,Ondine,2009.0,6.8,19993,1803.0,185,163,83,12000000.0,1787413,595,6.163350079431006
83642,The Best Little Whorehouse in Texas,1982.0,6.0,9806,1157.2,135,224,64,35000000.0,69701637,150,6.165796578659673
88993,Day of the Dead,1985.0,7.2,62953,1793.6,216,224,64,3500000.0,5000000,271,6.157293220718353
119657,Men with Guns,1997.0,7.5,2580,1687.6,62,184,111,2500000.0,910773,396,6.163119452976746
2990126,100 Streets,2016.0,5.8,3684,1085.6,158,221,64,3652194.0,309,367,6.1507675333740535
1571724,Bal,2010.0,7.2,6732,1852.4,158,114,208,1521747.0,1381730,737,6.160773778231803
283003,Spun,2002.0,6.8,36693,1669.2,101,224,64,2000000.0,685608,409,6.180041557845203
2960524,Hokus pokus Albert Åberg,2013.0,5.8,185,828.4,81,190,190,2311700.0,1094765,822,6.169130101060799
2466684,Isteni müszak,2013.0,7.5,2357,2211.0,110,149,169,1037645.0,62539,589,6.156441146808754
2557256,Gap tung kei hap,2014.0,4.8,3314,519.2,19,63,33,25797600.0,26033917,852,6.175804998087236
1602472,2 Days in New York,2012.0,6.0,13892,1384.4,116,24,78,8000000.0,4058113,431,6.162401399626436
4575576,Christopher Robin,2018.0,7.3,67828,2268.6,56,222,64,75000000.0,197744377,518,6.163978134075045
1704573,Bernie,2011.0,6.8,56839,1708.2,86,224,64,5000000.0,10173061,687,6.167679652176199
5954556,The Flood,2019.0,5.2,754,749.2,158,221,64,3000000.0,8728,59,6.1594394067496765
1046198,Ya ostayus,2007.0,7.4,825,1908.0,112,202,198,1000000.0,814790,452,6.164540505241714
1167638,L'immortel,2010.0,6.7,32530,1463.0,23,104,147,21913164.0,21695883,680,6.166588645948306
8363508,The Amendment,2018.0,7.2,33,1865.2,0,224,64,2000000.0,27961,626,6.159120693529826
89092,Enemy Mine,1985.0,6.9,43242,1728.0,5,223,64,40000000.0,12303411,854,6.171998808650404
7102426,Rocky Mental,2017.0,5.6,274,770.0,35,155,196,40701.0,23392,835,6.1584964416314465
477302,Extremely Loud & Incredibly Close,2011.0,6.9,97329,1884.8,67,224,64,40000000.0,55247881,760,6.179033154348376
978759,Frozen River,2008.0,7.1,24483,1805.0,143,224,44,1000000.0,5457664,153,6.170553505803399
5432650,Vojtech,2015.0,5.5,81,809.6,110,206,202,219131.0,190000,836,6.155739635103965
269499,Ma femme est une actrice,2001.0,6.4,3519,1438.8,116,104,69,5567610.0,5169438,870,6.154885462363082
374102,Open Water,2003.0,5.7,50782,643.8,66,224,64,500000.0,54683487,130,6.158789318122074
2247109,Verraaiers,2012.0,7.1,164,1731.0,198,207,1,1000000.0,297105,628,6.161523335129214
107889,The Program,1993.0,6.5,9123,1591.4,32,224,88,15000000.0,23032565,181,6.159336362470347
307156,Michel Vaillant,2003.0,5.4,4050,657.6,45,104,69,27878414.0,7463092,495,6.1629369302601225
48605,The Seven Year Itch,1955.0,7.1,33859,1841.4,138,224,64,1800000.0,7652,96,6.156454333903526
2611626,Force of Execution,2013.0,4.4,2969,793.6,22,224,64,8000000.0,87122,461,6.1663805871077475
2290567,E zhan,2014.0,6.8,1873,1758.6,22,63,39,10000000.0,566985,127,6.178558677602779
390320,Olsenbanden Junior på rocker'n,2004.0,4.9,534,468.2,121,190,190,287524.0,3226688,68,6.155410405651518
8007436,La pena máxima,2018.0,3.5,245,544.0,99,69,203,1800000.0,1103585,706,6.154577400015016
397307,Yiddish Theater: A Love Story,2005.0,7.8,52,2303.8,155,224,140,250000.0,40182,162,6.157265814169234
2368619,Bastille Day,2016.0,6.3,37654,1372.2,23,22,69,20000000.0,14857808,333,6.155260031506598
8978190,Con este miedo al futuro,2018.0,5.6,7,1111.2,158,0,203,30000.0,35,311,6.157509952647578
10323,Das Cabinet des Dr. Caligari,1920.0,8.1,56857,2478.0,204,132,163,18000.0,8811,701,6.171732760599016
1392170,The Hunger Games,2012.0,7.2,839507,2391.0,10,224,64,78000000.0,694394724,268,6.184474171093931
105428,Sleepwalkers,1992.0,5.3,20276,906.0,203,224,64,15000000.0,30524763,568,6.1580458446516175
1007029,The Iron Lady,2011.0,6.4,102621,1440.6,92,128,64,13000000.0,115890699,656,6.147062686762037
1242744,La herencia Valdemar,2010.0,5.6,1602,792.6,211,211,203,7913087.0,1493227,424,6.142094150967532
73692,Shampoo,1975.0,6.4,11115,1707.2,110,224,64,4000000.0,49407734,299,6.167013443162287
80749,The Fog,1980.0,6.8,63679,1980.6,216,224,64,1000000.0,21448782,379,6.160120366657644
4743226,Da hong zha,2018.0,3.2,3556,899.8,5,60,45,65000000.0,532377,861,6.162637488323089
1618447,Un amour de jeunesse,2011.0,6.6,4793,2043.2,188,105,56,4382632.0,514913,547,6.164269444518074
6400316,Meditation Park,2017.0,7.1,465,1791.2,158,41,30,1562170.0,59530,583,6.170845186871776
425637,Chi bi,2008.0,7.4,43499,2154.8,5,65,187,84660851.0,129710514,401,6.189746818498312
110678,No Escape,1994.0,6.1,18447,1330.4,33,224,64,20000000.0,15339030,535,6.167412901961138
442764,Dil Jo Bhi Kahey...,2005.0,4.6,325,433.8,188,155,100,949690.0,129319,714,6.163752603107032
7961060,Doragon bôru chô: Burorî,2018.0,7.9,22078,2764.4,2,168,177,8500000.0,115560610,792,6.206016452573503
5622412,Black Water,2018.0,4.7,4290,448.4,35,58,64,5000000.0,7882387,623,6.165573384619591
6924650,Midway,2019.0,6.7,63467,1536.8,5,58,116,100000000.0,126696475,711,6.168281201801898
3424690,Havenhurst,2016.0,4.8,3561,402.8,213,224,64,3000000.0,289299,47,6.163155841022806
377471,Be Cool,2005.0,5.7,66909,1038.2,103,224,129,53000000.0,95763716,240,6.183603021953978
859163,The Mummy: Tomb of the Dragon Emperor,2008.0,5.2,149999,817.6,7,43,125,145000000.0,403449830,693,6.159455753345074
9431080,Notre Dame,2019.0,5.2,410,460.8,99,23,147,4382632.0,1705268,830,6.165274445289266
8027180,Jill Bilcock: Dancing the Invisible,2017.0,7.7,71,2396.6,89,9,64,226342.0,11388,76,6.163831867352617
4555426,Darkest Hour,2017.0,7.4,169794,2068.2,94,222,70,30000000.0,150847274,375,6.157345984881337
268219,Comment j'ai tué mon père,2001.0,6.8,1010,1799.0,195,125,147,5382023.0,1802142,56,6.167302390870332
1675192,Take Shelter,2011.0,7.4,90653,1989.0,179,224,64,5000000.0,3741098,351,6.174815353190372
94602,Above the Law,1988.0,6.0,28518,1284.8,23,224,25,7500000.0,18869631,48,6.157068809810345
4465564,Fifty Shades Darker,2017.0,4.6,90985,436.8,188,67,64,55000000.0,381545846,328,6.17495084698041
96294,Track 29,1988.0,5.9,1964,1221.0,184,222,64,5000000.0,429028,606,6.163501141317637
97257,Earth Girls Are Easy,1988.0,5.4,20192,515.2,136,129,64,10000000.0,3916303,433,6.147201980411938
245317,The Next Big Thing,2001.0,5.7,220,989.8,116,224,64,1500000.0,14600,618,6.172133215874766
484357,I horodia tou Haritona,2005.0,6.7,369,1530.8,132,146,150,2434796.0,129600,289,6.158083673177191
1921129,El lugar del hijo,2013.0,6.5,58,1439.4,159,8,203,1000000.0,5052,516,6.170169548856805
346180,"¡Buen viaje, excelencia!",2003.0,5.4,159,728.0,99,211,203,3652194.0,638618,22,6.167458248976486
374086,Silný kafe,2004.0,5.9,79,1025.0,110,76,49,450437.0,50779,113,6.151851538337941
295682,The Warrior,2001.0,6.7,2505,1773.4,62,106,165,3358987.0,360435,70,6.152852118252216
404390,Running Scared,2006.0,7.4,96645,2131.0,23,145,130,15000000.0,9380029,845,6.170838643190469
86510,Under Fire,1983.0,7.0,6841,1839.0,198,184,64,9500000.0,5696391,709,6.181147322375971
424272,Melancholian 3 huonetta,2004.0,7.2,630,1910.4,157,83,8,682229.0,19317,658,6.1843469484706555
3037336,Sedmero krkavcu,2015.0,7.3,324,1889.8,57,79,53,2222448.0,478725,37,6.1712639401987195
819895,Hîrtia va fi albastrã,2006.0,7.7,1995,2228.6,28,199,197,852178.0,17419,664,6.155920231571426
2476186,A Memória que me Contam,2012.0,6.1,226,1433.4,158,3,153,194.0,26573,504,6.147208983534671
82533,The Howling,1981.0,6.6,30985,1586.2,210,224,132,1000000.0,17985893,373,6.164092724208104
1981703,The Harvest/La Cosecha,2011.0,7.1,63,2276.2,153,224,132,560000.0,3709,826,6.1677920996246
2371365,La Vingança,2016.0,6.5,247,1607.6,99,1,195,0.0,34048,246,6.171166682053356
90774,Brighton Beach Memoirs,1986.0,6.8,3243,1447.4,99,224,64,18000000.0,11957943,269,6.160358190055239
2023690,Sightseers,2012.0,6.5,26635,1312.6,55,221,64,1746673.0,2122909,86,6.160826289921018
95560,Mac and Me,1988.0,3.4,11404,610.6,70,224,64,13000000.0,6424112,774,6.162785137042305
4811564,Las furias,2016.0,5.9,275,1275.0,158,211,203,1826097.0,102428,570,6.1495101620068695
6284064,La fameuse invasion des ours en Sicile,2019.0,7.3,1059,2103.8,51,117,152,13391378.0,2113646,492,6.17451899062473
1707386,Les Misérables,2012.0,7.6,306585,2347.8,171,222,64,61000000.0,441809770,813,6.184874942359256
3849586,Asasiz Musa,2014.0,4.7,76,511.6,85,220,182,20000.0,4618,77,6.165979099595721
937378,Varg,2008.0,6.1,1203,1237.6,5,102,200,2860885.0,1448891,163,6.158525460545044
848577,Colorado Avenue,2007.0,5.7,244,944.0,158,103,204,3408714.0,596580,144,6.168960872125574
2241351,Money Monster,2016.0,6.5,93618,1764.0,147,224,106,27000000.0,93282604,372,6.153041359087265
5096920,Dip sin dip sin,2015.0,4.2,136,618.4,210,147,40,644940.0,680791,364,6.176994340983481
91557,The Mosquito Coast,1986.0,6.6,26290,1313.4,69,224,132,25000000.0,14302779,648,6.173811361992573
8396228,Dubcek,2018.0,6.4,81,1611.4,169,206,202,1217398.0,64841,477,6.150493125239453
495034,Golmaal: Fun Unlimited,2006.0,7.4,14987,2139.0,17,155,165,2035049.0,350948,710,6.16556268148926
478860,Embarque Imediato,2009.0,4.6,101,811.4,99,35,128,1500000.0,177627,40,6.14131717872212
109676,Drop Zone,1994.0,5.6,19109,621.6,11,224,64,45000000.0,28735315,378,6.156200820584785
3540136,Zhan lang,2015.0,5.4,4325,818.6,26,60,123,12000000.0,81411331,371,6.19015060973975
7968456,Kurukshetra,2019.0,6.9,987,1651.0,209,155,166,8140199.0,7320,592,6.1728824508837095
5437194,30 svidaniy,2016.0,4.9,150,1219.4,138,202,198,1000000.0,1563249,786,6.15976479887473
7232860,Xin li zui,2017.0,4.7,122,487.6,23,60,47,15291900.0,45698503,205,6.183803857613794
2016152,Balla con noi - Let's Dance,2011.0,4.7,20,393.0,217,165,174,19.0,67512,143,6.144034743196188
2023473,En enkel till Antibes,2011.0,6.0,602,1535.2,158,215,204,1796610.0,1491653,686,6.161193455729152
5650098,Monkey,2016.0,6.8,321,1984.4,158,37,28,973918.0,51719,198,6.158499188968559
418763,Jarhead,2005.0,7.0,174582,1811.2,14,144,18,72000000.0,97076152,730,6.159218691531272
76451,"New York, New York",1977.0,6.7,18156,1729.6,181,224,64,14000000.0,16400000,538,6.1627095579458855
205177,Kevin & Perry Go Large,2000.0,5.6,12390,1029.8,132,221,132,2687190.0,15932,217,6.161991560008017
290329,Bijitâ Q,2001.0,6.6,15013,1304.0,113,168,177,67473.0,15678,787,6.183269511850799
298203,8 Mile,2002.0,7.1,247912,2359.8,180,145,64,41000000.0,242875078,157,6.1624516323467615
1097013,Next Day Air,2009.0,5.8,10163,1114.4,16,224,69,3000000.0,10172519,88,6.1705495796953915
61328,Accident,1967.0,6.9,3845,1944.8,158,221,64,600000.0,64675,421,6.161411575318213
2978462,Dolphin Tale 2,2014.0,6.4,8303,1470.6,159,224,64,36000000.0,57824533,123,6.1632344862023745
244709,Pavilion of Women,2001.0,5.9,954,1469.6,192,68,123,5000000.0,36992,306,6.164095475109325
119934,Without Limits,1998.0,7.2,6568,2228.8,97,224,67,25000000.0,777423,699,6.1589456905865685
94118,Teen Wolf Too,1987.0,3.4,10550,317.6,124,224,64,3000000.0,7888703,139,6.159632267614351
100507,Rocky V,1990.0,5.3,126072,515.2,194,224,110,42000000.0,119946358,385,6.159398216141486
251052,The Discovery of Heaven,2001.0,6.7,3681,1621.4,165,188,64,16572570.0,3789625,360,6.155293508827848
1206331,Portable Life,2011.0,5.3,56,746.2,52,31,62,852178.0,3290,249,6.176785949905412
186894,Bounce,2000.0,5.7,19926,1160.2,188,224,64,35000000.0,53425292,203,6.171411101307136
97029,Catch Me If You Can,1989.0,6.1,544,1275.8,17,224,64,800000.0,3686,765,6.159888416132167
410403,Only the Brave,2006.0,5.3,780,974.8,198,224,64,3300000.0,150000,479,6.169275129646797
326856,Envy,2004.0,4.8,29775,943.0,99,224,110,40000000.0,14494036,82,6.164223218850498
2567026,Alice Through the Looking Glass,2016.0,6.2,92309,1270.0,70,222,64,170000000.0,299457024,327,6.1779217578071695
88128,Sixteen Candles,1984.0,7.1,104623,1623.4,138,224,64,6500000.0,23686027,387,6.1682116162929885
3631112,The Girl on the Train,2016.0,6.5,167579,1649.6,145,159,132,45000000.0,173185859,791,6.162234052063977
221563,Sorted,2000.0,6.2,1090,1370.2,222,222,64,9000000.0,86722,31,6.164764975753599
82440,Gas,1981.0,3.1,311,70.2,99,41,64,5077052.0,2869425,487,6.169709066728459
